id,host_id,price,number_of_reviews,last_review
34954790,149564593,145,1,2019-06-09
34956249,48965038,145,2,2019-06-23
34956747,49292376,145,1,2019-06-09
34958857,48817598,145,2,2019-06-29
34959292,263408737,158,1,2019-05-27
34959441,184407284,145,1,2019-06-15
34959442,1692055,50,1,2019-06-10
34960314,262281120,165,0,
34960545,3954840,174,1,2019-07-01
34962230,183571032,150,2,2019-06-17
34962946,4385683,239,7,2019-07-07
34962979,48950686,150,3,2019-06-30
34964114,54618020,80,1,2019-05-27
34964342,8616787,200,1,2019-06-18
34964711,132202485,100,2,2019-06-05
34966406,30613046,69,0,
34966969,32162806,150,3,2019-06-16
34967524,259422076,60,0,
34967678,8014888,499,6,2019-06-27
34967770,1849974,300,1,2019-05-24
34968153,256485515,55,1,2019-06-23
34968639,263427276,300,0,
34969461,1849974,200,0,
34970126,70773274,140,0,
34970373,199147185,399,0,
34970848,35098529,310,0,
34971155,374557,250,0,
34971332,1241548,110,0,
34971337,113723310,300,0,
34971449,35098529,180,0,
34972072,263488433,250,13,2019-06-30
34972213,242344309,79,6,2019-07-01
34972355,263490281,200,3,2019-06-12
34972591,113723310,300,0,
34972828,13077418,200,4,2019-07-01
34972982,35098529,190,0,
34973988,12642973,120,2,2019-06-23
34974103,113723310,150,0,
34974184,263502980,299,3,2019-06-14
34974475,263504959,48,8,2019-07-05
34974525,113723310,300,0,
34974562,263505830,100,0,
34974705,4361579,68,5,2019-07-07
34974799,49225732,173,4,2019-06-17
34975056,263506027,850,0,
34975296,263509965,50,9,2019-07-07
34975527,261028352,169,0,
34975845,263448448,85,9,2019-07-02
34975935,3472623,175,8,2019-06-23
34976037,116305897,150,0,
34976038,2896601,118,3,2019-06-28
34976056,263506630,399,5,2019-07-05
34976241,254119216,108,2,2019-06-23
34976735,115167208,160,0,
34976973,245457246,248,2,2019-06-23
34977297,119273,160,0,
34977363,49646933,190,1,2019-07-01
34977766,263527800,130,0,
34978082,164701861,225,3,2019-06-30
34978133,263533090,175,2,2019-05-24
34978307,84642468,80,0,
34978674,165883882,130,2,2019-06-19
34978738,199578818,60,4,2019-06-30
34979429,187981396,102,1,2019-07-01
34980223,76192815,129,0,
34980397,82182158,131,1,2019-05-23
34980912,10787323,80,3,2019-06-08
34981344,263563066,100,0,
34981452,10415735,200,2,2019-06-24
34981466,263564835,975,0,
34981637,263564234,4200,0,
34981661,263566379,80,6,2019-07-06
34983299,238800808,895,1,2019-07-01
34986604,150285098,150,0,
34993569,116305897,290,0,
34993824,116305897,170,0,
34994129,116305897,170,0,
34995166,263439936,70,0,
34995443,91268177,499,2,2019-06-13
34995534,18260299,37,0,
34995803,91268177,447,3,2019-06-19
34996046,262312329,35,0,
34996136,91268177,447,3,2019-06-14
34996955,263635162,600,3,2019-06-03
34997003,18260299,37,0,
34997245,9525999,255,1,2019-06-15
34997345,263545490,320,3,2019-06-30
34997360,99410435,795,1,2019-06-14
34997420,116272237,65,0,
34997446,16625273,995,0,
34997666,88113848,56,4,2019-06-09
34997773,16625273,695,1,2019-07-02
34997828,221200420,300,0,
34997863,113723310,150,0,
34997894,263670476,1800,0,
34997929,16625273,295,2,2019-06-25
34997985,88113848,56,8,2019-07-06
34998610,99410435,595,0,
34998614,221200420,300,0,
34998736,263676349,119,1,2019-07-03
34998820,221200420,300,0,
34998955,113723310,150,0,
34999128,255222056,195,12,2019-07-01
34999260,221200420,300,0,
34999415,67249971,900,0,
34999606,221200420,210,0,
34999688,99410435,295,1,2019-06-16
34999766,221200420,225,0,
34999950,220400948,120,0,
35000008,221200420,250,0,
35000157,263684024,600,5,2019-07-01
35000294,221200420,220,0,
35000403,2133558,450,4,2019-07-01
35000464,113723310,150,0,
35000509,221200420,200,0,
35000596,259645972,399,1,2019-06-21
35000600,221200420,200,0,
35000795,102866746,300,1,2019-06-23
35000978,263690856,389,0,
35000981,219908197,495,1,2019-06-13
35001013,221200420,200,0,
35001278,223087887,28,0,
35001433,221200420,200,0,
35001663,77477955,72,0,
35001709,221200420,200,0,
35002204,4361579,75,2,2019-06-19
35002311,36564046,160,2,2019-06-29
35002617,15285681,85,1,2019-06-09
35003048,109671307,73,0,
35003080,17621913,100,0,
35003154,3371859,88,4,2019-06-30
35003827,263712096,150,2,2019-06-26
35004123,262114182,125,0,
35004646,197368927,30,2,2019-07-05
35004930,236530772,75,1,2019-06-07
35005134,219517861,100,0,
35005171,219517861,100,0,
35005183,219517861,100,0,
35005197,219517861,302,0,
35005222,159336075,400,3,2019-06-23
35005234,219517861,180,0,
35005258,219517861,189,0,
35005343,219517861,175,0,
35005367,263721494,189,2,2019-07-05
35005368,263712096,145,0,
35005373,113723310,350,0,
35005473,4361579,92,9,2019-07-01
35005489,229604812,300,0,
35005499,263712096,60,0,
35005526,219517861,177,0,
35005563,219517861,230,0,
35005592,219517861,177,0,
35005637,219517861,160,0,
35005670,219517861,184,0,
35005701,219517861,194,0,
35005774,48605276,400,0,
35005793,219517861,200,0,
35005797,198836713,550,5,2019-06-22
35005829,219517861,202,0,
35005862,219517861,275,0,
35005877,219517861,277,0,
35005936,219517861,162,0,
35005963,219517861,217,0,
35006072,90206857,180,6,2019-07-04
35006121,155313109,149,15,2019-07-01
35006426,263732662,50,4,2019-07-01
35007081,3005203,295,1,2019-06-16
35007111,48771484,70,1,2019-06-16
35007140,3005203,295,1,2019-06-08
35007203,3005203,495,0,
35007240,254624988,1099,3,2019-06-14
35007394,259669775,129,6,2019-07-07
35008478,263744711,400,1,2019-06-25
35008548,206451695,181,0,
35008790,263744321,428,1,2019-07-01
35009512,31607477,123,2,2019-06-30
35009677,192895513,88,1,2019-06-16
35009785,197368927,20,0,
35010022,263760960,89,8,2019-07-01
35010066,263760411,42,0,
35010433,263740985,80,2,2019-06-06
35010481,2449047,150,0,
35010988,80593865,111,4,2019-06-25
35011803,228473476,90,7,2019-07-04
35012326,263777041,109,9,2019-06-13
35012500,137890627,68,5,2019-06-30
35013529,236853675,38,1,2019-05-28
35013796,1786901,69,0,
35021821,180384868,360,2,2019-06-23
35023304,263843788,145,7,2019-07-01
35023313,263843486,120,2,2019-07-05
35023464,146005201,650,0,
35025129,312722,250,0,
35025851,226119185,599,6,2019-07-03
35025881,17984804,200,0,
35025921,116305897,150,0,
35026069,121909760,100,3,2019-06-23
35026159,263853262,330,5,2019-07-06
35026161,116305897,150,0,
35026452,78290016,179,3,2019-07-01
35026962,98673234,185,7,2019-07-01
35028223,263641050,200,5,2019-06-30
35028448,20352964,50,0,
35028480,156295223,650,0,
35029487,76971491,180,3,2019-06-19
35029537,263880607,75,2,2019-06-13
35029551,29001886,700,0,
35029677,61396454,300,0,
35029871,263883589,220,2,2019-07-07
35030427,76981930,180,4,2019-06-22
35030460,10975951,60,2,2019-06-23
35030571,49292377,75,5,2019-06-30
35030589,216939636,155,11,2019-07-05
35030835,65801035,180,2,2019-06-24
35031082,150319226,180,7,2019-06-23
35031409,123936733,180,5,2019-06-19
35031778,263886728,400,5,2019-06-30
35031939,263896559,60,4,2019-07-06
35032636,263901573,135,4,2019-06-18
35032803,263880607,79,2,2019-06-04
35033070,1274264,100,0,
35033521,263880607,77,2,2019-06-23
35033674,18506733,59,2,2019-06-17
35033921,263880607,77,3,2019-07-01
35034032,219517861,137,0,
35034410,144582127,100,1,2019-06-11
35034543,263880607,69,8,2019-06-21
35034773,263880607,120,5,2019-07-01
35035202,256683560,69,3,2019-06-30
35035291,263880607,120,1,2019-06-09
35035847,42174219,180,1,2019-06-01
35036056,263896559,60,4,2019-07-01
35036124,220152135,200,2,2019-06-16
35037136,120111937,549,5,2019-06-23
35037457,36712060,50,4,2019-07-02
35037586,72686340,136,0,
35037973,50400614,65,0,
35037976,263901573,125,8,2019-07-03
35038031,71082276,295,4,2019-06-24
35038048,263901827,385,3,2019-06-25
35038124,99246264,479,3,2019-07-02
35038269,263901573,99,9,2019-07-03
35038426,211549023,260,2,2019-06-22
35038658,263945896,45,3,2019-07-01
35039302,76168072,235,4,2019-07-02
35039831,263955551,87,0,
35039936,263957584,198,4,2019-07-01
35040055,258639206,275,13,2019-07-05
35040098,62560525,134,2,2019-06-20
35040805,57291971,199,3,2019-07-01
35040813,263494912,59,2,2019-06-04
35041121,263957584,198,3,2019-07-03
35042058,19342,11,0,
35042440,218955580,80,4,2019-07-07
35042474,263742622,50,6,2019-06-30
35043094,263984220,150,1,2019-06-30
35044394,263994272,140,0,
35044981,263999712,181,2,2019-06-23
35050872,260154981,395,5,2019-06-19
35054863,229386490,45,5,2019-06-26
35055076,256290334,65,17,2019-07-05
35055437,263896559,57,3,2019-07-05
35056385,85946234,65,1,2019-06-02
35056734,178164173,400,0,
35057815,215385823,325,4,2019-07-08
35058541,264088176,99,3,2019-07-05
35059067,264092618,90,7,2019-06-27
35059177,10689761,600,0,
35059538,264092618,70,13,2019-07-07
35059681,264092618,60,15,2019-07-07
35059840,263969450,100,11,2019-07-05
35060103,132709847,89,0,
35060288,264101088,255,2,2019-06-29
35060675,14703729,350,2,2019-07-01
35060992,945144,88,0,
35061907,264113441,65,0,
35062211,30267389,160,0,
35062294,263711950,180,3,2019-06-25
35062731,180141907,299,0,
35062818,16259898,250,0,
35063045,61990664,190,2,2019-06-22
35063377,10400953,100,0,
35064014,264128458,50,4,2019-06-24
35064019,212263525,150,6,2019-07-01
35064196,228715959,160,2,2019-06-23
35064738,35276933,80,0,
35064797,10445838,150,2,2019-06-22
35065083,3398621,140,1,2019-06-10
35065348,214738765,75,5,2019-07-05
35065615,90112329,279,1,2019-06-24
35066003,47532,169,0,
35066396,263694567,395,1,2019-06-30
35066800,264156969,80,1,2019-07-06
35067259,264157833,300,0,
35067483,245013643,285,0,
35069416,137999892,30,1,2019-06-01
35069663,264182618,22,1,2019-06-03
35069936,263896143,390,3,2019-06-19
35070555,264144069,500,11,2019-06-30
35071302,264143491,500,7,2019-07-01
35075812,52319188,500,0,
35076834,6788279,97,2,2019-06-26
35079012,1722490,150,0,
35079670,9524788,125,1,2019-07-03
35080347,117317499,200,0,
35080969,263206972,294,5,2019-07-04
35081477,196890,165,2,2019-06-23
35081665,263504959,50,10,2019-07-04
35082055,253308587,295,3,2019-06-14
35082227,264267484,100,1,2019-06-24
35082332,248056954,180,0,
35082713,10407935,89,6,2019-06-30
35084043,191976506,199,0,
35084260,191976506,199,0,
35085042,189994854,110,1,2019-07-01
35085643,1040374,250,4,2019-06-25
35085802,201987117,70,1,2019-05-27
35085826,264149311,99,9,2019-07-03
35085934,264294681,125,0,
35086171,264296595,90,3,2019-06-27
35086252,99642772,210,0,
35088621,218259081,50,0,
35088935,37037135,150,2,2019-06-29
35089556,221275418,55,3,2019-07-06
35090082,12313907,200,5,2019-06-23
35090364,78109201,150,0,
35090587,264327510,50,4,2019-06-28
35091010,264092618,60,12,2019-07-04
35091116,264092618,70,11,2019-07-05
35092409,232652308,34,0,
35092433,264150720,50,4,2019-07-01
35092820,263753140,350,2,2019-06-22
35093378,68561893,225,0,
35093823,264360482,130,3,2019-06-16
35096173,264109370,151,2,2019-06-24
35096397,257623201,75,8,2019-06-26
35096744,252641757,65,6,2019-07-07
35096805,5273020,100,1,2019-06-30
35097415,2883347,150,2,2019-06-23
35097684,12259864,68,1,2019-06-16
35098251,28464830,650,2,2019-07-01
35100775,260157173,425,3,2019-06-30
35108156,180960990,445,1,2019-06-09
35109246,88988332,1750,0,
35112957,264447713,225,3,2019-06-23
35114189,1788010,220,0,
35114837,224489730,154,0,
35115408,32207206,98,2,2019-06-11
35115612,264495166,210,1,2019-06-20
35115893,2429094,140,1,2019-07-06
35117050,84260385,70,0,
35117522,79723533,52,3,2019-07-01
35117804,260383802,295,5,2019-07-02
35118554,264516826,339,4,2019-07-06
35119736,16424639,87,1,2019-07-03
35119931,120169401,100,0,
35120093,31121418,160,0,
35120222,264527995,250,1,2019-06-30
35120985,20539689,65,0,
35121319,35491006,135,1,2019-07-07
35121524,997334,300,2,2019-06-30
35121742,13583451,94,1,2019-06-05
35122826,187544628,390,1,2019-06-22
35122841,124902025,50,0,
35123753,260383546,450,6,2019-07-05
35124153,256437293,289,2,2019-06-21
35124747,118715803,175,0,
35125511,223833249,300,3,2019-07-04
35125528,264568970,400,0,
35125636,264569855,30,4,2019-06-25
35125696,14518163,49,2,2019-06-29
35127234,255432077,210,3,2019-06-27
35127246,2582255,150,4,2019-07-06
35127308,34880938,40,4,2019-07-05
35127865,70715527,191,2,2019-07-02
35128367,11742777,550,1,2019-06-16
35129021,86210707,110,2,2019-06-22
35129203,30532557,39,0,
35129411,61162003,250,1,2019-07-07
35129774,263539175,225,6,2019-07-04
35130273,91646104,65,0,
35131138,64024615,235,4,2019-07-01
35131221,264618293,109,1,2019-07-01
35131393,185396542,300,0,
35132016,60136891,590,0,
35132345,264458360,171,6,2019-06-30
35132775,52071286,249,6,2019-07-07
35136523,107915864,65,16,2019-07-04
35136809,107915864,49,3,2019-07-06
35141620,129936757,100,0,
35144024,2065662,96,4,2019-07-05
35144255,27831147,585,1,2019-06-30
35145200,210191736,40,3,2019-06-09
35145314,223087887,25,1,2019-06-15
35145342,223087887,29,1,2019-06-19
35146846,264706625,80,0,
35147355,115771987,200,0,
35147457,264689880,350,0,
35150643,223087887,25,2,2019-06-20
35151658,34667377,75,5,2019-06-26
35152601,264728394,350,4,2019-06-12
35152749,264744190,179,4,2019-06-30
35153060,200182757,50,3,2019-06-16
35153229,264746707,160,5,2019-07-07
35153334,36938850,150,1,2019-06-21
35153702,53298578,99,0,
35153758,263740985,80,0,
35154253,46231814,110,0,
35154411,231281049,399,3,2019-06-30
35154533,258742885,425,5,2019-07-05
35154571,147810492,250,3,2019-06-23
35154668,231281049,399,2,2019-07-05
35154803,231281049,399,1,2019-06-22
35154913,231281049,399,6,2019-07-07
35155176,264758587,500,3,2019-06-16
35155188,264761028,179,5,2019-06-28
35155272,46389451,299,0,
35155320,219517861,124,0,
35155541,219517861,124,0,
35155925,158501551,420,2,2019-06-28
35156210,225608965,109,0,
35156223,226410657,42,0,
35156439,264769862,279,5,2019-07-03
35156906,226410657,42,0,
35156995,264774047,125,1,2019-06-14
35157163,222549093,60,0,
35157419,226410657,42,0,
35158358,25136124,150,7,2019-07-06
35158573,59188298,75,0,
35158765,264786463,229,3,2019-07-01
35159849,263740985,110,0,
35160399,157011614,99,2,2019-06-03
35160406,264797492,86,2,2019-06-08
35160490,264798401,90,1,2019-06-22
35160692,25810180,46,0,
35160771,120464331,140,4,2019-06-24
35160909,5597411,99,0,
35161225,264776021,499,1,2019-06-20
35161717,4765305,125,1,2019-06-10
35162122,264811416,47,0,
35162306,30054890,60,2,2019-06-29
35162513,264814648,110,3,2019-06-29
35162591,55601522,50,0,
35163045,124040560,66,1,2019-06-25
35163190,16590533,130,2,2019-07-01
35163290,16830841,365,1,2019-07-01
35163461,264773781,319,1,2019-06-09
35163692,264824216,57,2,2019-06-22
35164003,42261215,150,0,
35164652,76583399,195,1,2019-06-24
35164694,92899052,120,0,
35164876,27562515,99,0,
35165258,264837278,500,4,2019-07-05
35165581,264840662,70,1,2019-06-30
35166290,264823783,55,3,2019-06-20
35166495,158059664,600,2,2019-06-28
35166514,157331617,150,1,2019-07-01
35166637,83040886,100,0,
35166718,220574429,120,2,2019-06-02
35166913,229492192,229,2,2019-06-15
35166942,24952041,67,0,
35167097,220574429,125,1,2019-06-01
35167332,44785902,100,0,
35167554,264854526,55,12,2019-07-01
35167683,158635893,209,4,2019-06-23
35167707,53044777,290,0,
35168463,264862581,75,2,2019-06-30
35168757,24674100,100,0,
35169758,30509656,28,2,2019-06-16
35170169,195028276,100,0,
35170369,264873774,250,0,
35170961,30509656,60,0,
35172393,182989977,89,0,
35172821,182989977,69,0,
35172841,182989977,79,0,
35175462,260496218,60,0,
35175500,264693056,210,2,2019-06-21
35177453,10593026,170,1,2019-06-23
35179345,115771987,227,0,
35181903,264934283,450,3,2019-07-01
35182164,246623234,51,1,2019-06-13
35182202,127805063,500,0,
35182511,65610,175,0,
35182672,8187861,88,3,2019-06-30
35183070,5453550,500,0,
35183293,264934283,165,2,2019-07-01
35183442,63866600,100,6,2019-07-04
35184104,49132405,140,1,2019-06-10
35185015,73124477,80,0,
35185863,264963423,195,4,2019-06-30
35185876,205909,225,0,
35186244,227818501,140,4,2019-07-02
35186258,264965107,131,2,2019-06-30
35186445,80003178,163,3,2019-06-23
35187654,151937146,995,3,2019-07-05
35187770,264975454,275,3,2019-07-05
35187772,128300825,70,0,
35187992,258213198,70,3,2019-07-07
35188017,264708433,348,5,2019-07-02
35188430,220845471,60,2,2019-06-05
35188790,262033253,60,3,2019-07-05
35189052,26620387,945,0,
35189086,262033253,70,2,2019-06-24
35189297,264983168,159,1,2019-06-23
35189318,22630533,159,0,
35189403,56341179,125,0,
35189446,132699715,200,2,2019-06-23
35189906,226410657,42,0,
35189990,264990100,395,1,2019-06-16
35190108,226410657,42,0,
35190131,5708821,150,4,2019-06-28
35190355,226410657,208,0,
35190467,253969143,110,0,
35191797,61391963,142,0,
35191909,241258373,198,2,2019-06-02
35192077,201074848,165,2,2019-06-28
35192314,220447646,500,3,2019-07-03
35193203,264514482,100,0,
35193872,248731701,130,0,
35193964,1461161,500,6,2019-07-07
35195090,17151691,110,0,
35195180,126415353,35,0,
35195580,265029608,319,2,2019-06-09
35195898,265034334,150,2,2019-07-03
35195915,244131674,300,3,2019-07-07
35196057,187671321,295,1,2019-06-26
35196099,118013873,150,2,2019-07-07
35196447,265020897,369,1,2019-07-01
35196648,264824216,59,1,2019-06-14
35196787,40436170,95,5,2019-07-07
35196872,228132014,74,0,
35196873,241258373,100,0,
35197041,263883589,329,1,2019-06-25
35197107,265043054,100,4,2019-07-01
35197207,257586719,100,2,2019-06-26
35197271,195389383,444,2,2019-06-22
35197281,131083549,250,2,2019-06-23
35197500,121851703,150,4,2019-07-08
35197505,201813482,25,0,
35198287,24643940,550,2,2019-07-05
35199464,125320407,900,0,
35199871,63790926,50,4,2019-06-25
35200165,201813482,25,0,
35201987,7305915,220,0,
35202508,247795760,200,6,2019-07-02
35202605,78201197,250,4,2019-06-30
35204821,127805063,350,0,
35206134,204537864,375,1,2019-06-16
35212471,202805108,395,3,2019-06-29
35215551,263707859,150,0,
35215644,260156883,280,3,2019-07-06
35217588,258441018,40,0,
35217816,265171569,300,1,2019-06-30
35217833,50591290,225,2,2019-06-26
35217858,41471153,58,0,
35219177,264824216,59,2,2019-06-23
35219812,13715158,45,2,2019-06-28
35220162,246272839,96,12,2019-07-03
35220477,265188674,275,2,2019-06-30
35220744,265192385,305,4,2019-06-30
35220898,17950129,71,1,2019-06-10
35220970,5752329,90,9,2019-06-28
35220992,161906388,45,4,2019-06-30
35221421,203946076,50,2,2019-06-17
35221845,98841235,114,2,2019-06-23
35222002,265200119,100,0,
35222046,7780845,120,0,
35222233,67665882,130,0,
35222567,259776956,110,4,2019-06-29
35222909,23090343,175,1,2019-07-01
35223189,265204049,260,1,2019-07-01
35223869,265213112,209,3,2019-06-24
35224304,43099837,125,1,2019-06-28
35224490,94092661,249,3,2019-06-25
35224560,163421878,55,1,2019-06-02
35224736,38005727,130,0,
35225375,6465781,490,1,2019-06-17
35225838,43283271,45,1,2019-07-01
35226357,120297125,60,0,
35226897,11065010,300,0,
35226973,23753533,900,1,2019-07-07
35227165,15313500,225,2,2019-07-04
35228252,98442821,205,1,2019-06-02
35228596,153458126,400,0,
35228797,191119982,360,5,2019-06-23
35228840,153458126,307,0,
35228980,215430503,199,0,
35229075,228545931,320,1,2019-06-25
35229201,253906467,85,6,2019-06-28
35229312,41484943,55,2,2019-06-30
35229609,264970269,189,4,2019-07-01
35229657,135223584,920,0,
35230465,109533480,500,1,2019-06-22
35230828,60113180,225,1,2019-06-30
35230999,224867349,400,3,2019-06-25
35231242,70490424,900,2,2019-07-05
35231621,135596644,225,0,
35231663,14332697,89,1,2019-06-14
35231903,218612882,170,5,2019-07-01
35231916,15574,65,1,2019-06-23
35232437,153568512,800,0,
35232920,28357796,210,0,
35232958,265273671,55,0,
35233037,89161588,390,0,
35233074,264142178,275,3,2019-07-01
35233128,164704496,750,0,
35233606,159357000,450,0,
35233649,265273935,295,3,2019-07-02
35233704,265277264,50,2,2019-07-06
35233735,211018651,930,0,
35233790,265280713,75,3,2019-06-22
35233799,219333557,49,3,2019-06-29
35233865,138782186,70,0,
35233897,72112652,90,1,2019-06-23
35233962,264950723,350,1,2019-06-09
35233998,146858939,599,2,2019-06-16
35235212,265288059,36,2,2019-06-30
35235326,96659533,70,5,2019-07-02
35235379,265288059,36,5,2019-07-07
35235701,263721921,70,2,2019-06-08
35236040,265289882,150,0,
35236345,200239515,35,0,
35236534,200239515,40,0,
35236795,7982677,230,1,2019-06-16
35237543,263266237,40,0,
35237894,264489766,459,0,
35238264,59268420,100,1,2019-06-02
35238691,76273640,95,1,2019-06-08
35238986,265322739,196,0,
35240782,9224491,110,0,
35240989,265169106,179,3,2019-06-10
35247268,265271198,330,13,2019-07-04
35247808,48770990,78,0,
35249301,265248832,349,2,2019-06-13
35249458,264809787,75,2,2019-06-21
35249610,182410092,700,0,
35249977,10284594,38,0,
35250139,265020897,177,0,
35250568,126538085,140,1,2019-06-15
35251282,25161307,50,0,
35251947,248880851,200,2,2019-07-06
35252356,135838665,950,0,
35252509,184520918,332,0,
35252737,210956993,416,0,
35253003,24027781,75,0,
35253668,264043510,60,2,2019-06-26
35255732,256403429,126,0,
35256322,3199313,86,0,
35257081,265424495,50,7,2019-06-30
35257168,967133,75,0,
35257699,264962468,255,2,2019-07-01
35257756,39541218,100,3,2019-06-12
35258971,256544529,170,5,2019-07-07
35259405,236530772,65,0,
35259569,76186812,59,1,2019-06-12
35260351,262078431,169,0,
35260483,24237725,145,0,
35260885,264742656,249,4,2019-07-03
35260994,36960740,500,0,
35261255,110001541,80,1,2019-06-08
35261651,265466931,99,1,2019-06-19
35261660,265463203,245,1,2019-07-01
35262025,137872939,49,0,
35262429,94422691,67,1,2019-07-03
35262444,446512,66,5,2019-07-06
35262475,265463203,250,5,2019-07-01
35262993,265463203,475,0,
35263166,21153954,42,0,
35263416,157834976,750,0,
35263825,90817506,50,3,2019-06-30
35263872,28836096,109,5,2019-06-22
35264260,48194192,350,0,
35264702,28836096,109,10,2019-07-07
35265039,265499023,55,0,
35265786,265506523,80,1,2019-07-01
35265962,81093086,50,4,2019-06-27
35266157,265452743,289,5,2019-07-07
35266422,43902262,65,0,
35266495,42316597,210,1,2019-06-10
35266709,264296595,75,1,2019-07-08
35267090,127831150,125,1,2019-07-01
35267137,200239515,37,0,
35267420,265065371,160,0,
35267761,265420923,70,2,2019-06-30
35268203,265527861,78,0,
35268366,19303369,50,0,
35268488,19303369,41,0,
35268573,19303369,43,0,
35268637,19303369,33,0,
35268673,19303369,33,0,
35268730,19303369,32,0,
35268845,265534664,48,0,
35268861,19303369,34,0,
35268953,19303369,30,0,
35269041,19303369,32,0,
35269083,44321906,120,1,2019-06-25
35269107,19303369,28,0,
35269147,19303369,33,0,
35275242,24027781,80,0,
35275591,51179270,78,0,
35275920,265576141,75,2,2019-06-30
35277302,6057887,79,2,2019-06-10
35278838,3644678,30,0,
35280902,196681978,130,0,
35281242,141425524,200,0,
35281731,106436589,399,0,
35281795,81295676,55,0,
35282511,10746551,153,0,
35282577,264043510,50,2,2019-06-12
35282883,180368029,250,10,2019-07-03
35283406,5153401,160,1,2019-06-18
35283631,24047681,80,2,2019-06-23
35283648,228634418,235,10,2019-07-07
35283981,54481883,250,0,
35284044,6465781,190,0,
35284206,265644639,52,0,
35284472,220159422,42,3,2019-06-08
35284533,265647188,250,1,2019-06-29
35284618,265648986,115,0,
35285031,187264773,149,7,2019-07-01
35285908,118375910,80,0,
35286246,265662009,250,0,
35287089,265662009,225,0,
35287395,258589420,60,4,2019-07-07
35287808,222077787,85,0,
35288297,264462124,39,0,
35288505,44021873,95,2,2019-06-28
35288933,135563904,350,7,2019-07-01
35289004,119846581,78,7,2019-06-22
35289022,129041590,382,0,
35289875,132786535,124,1,2019-06-23
35290565,265703830,150,0,
35290739,166463538,150,1,2019-06-22
35290892,11160340,90,0,
35291681,29731292,60,2,2019-06-21
35292625,137191484,86,1,2019-06-05
35297214,256649546,2995,1,2019-06-24
35301609,158200817,69,1,2019-06-07
35301999,159593024,145,1,2019-06-20
35303893,14034161,249,0,
35304260,59392167,55,0,
35304831,195650078,125,2,2019-06-15
35304884,5569222,199,3,2019-06-27
35305083,199466039,229,1,2019-06-24
35305338,265812351,199,0,
35306652,264593697,50,0,
35308120,4374467,225,0,
35309370,1678322,180,2,2019-06-15
35310307,114372992,62,2,2019-06-16
35310394,265621853,480,3,2019-07-06
35310420,471024,48,0,
35311422,243540233,250,0,
35311495,179336958,120,1,2019-06-22
35312653,24162718,125,0,
35313119,265866685,249,2,2019-07-01
35313296,265871484,300,7,2019-07-07
35313576,26961393,198,3,2019-07-07
35314165,166208155,250,3,2019-07-02
35314242,161829611,66,2,2019-06-30
35314580,264620263,335,3,2019-06-26
35314647,264043510,95,2,2019-06-12
35314884,263440435,300,3,2019-06-30
35315156,250765233,330,2,2019-06-21
35315271,19689128,131,2,2019-06-23
35315339,220865756,99,0,
35315368,265888743,56,0,
35315486,250767748,305,2,2019-07-04
35315680,150199731,195,0,
35315865,8197805,250,1,2019-06-22
35315907,224614531,200,1,2019-06-30
35315974,247335568,150,0,
35316337,213208277,30,2,2019-06-27
35317010,258467515,250,1,2019-07-01
35317128,242262000,500,0,
35317854,265917688,165,1,2019-06-23
35318634,7933261,260,1,2019-06-21
35318863,265068881,145,2,2019-06-26
35318942,226927431,140,2,2019-06-12
35319394,48189481,150,1,2019-07-02
35319436,8835932,199,0,
35319902,264043510,70,5,2019-07-07
35320280,264043510,41,1,2019-06-29
35321064,182121197,69,2,2019-06-23
35321365,49058105,119,2,2019-06-30
35324178,220865756,75,0,
35328951,45378115,185,1,2019-06-12
35329913,46724430,125,1,2019-07-01
35330887,23853826,220,1,2019-07-01
35330965,170150338,550,2,2019-06-29
35332679,6832892,100,1,2019-06-16
35334017,6470112,150,0,
35334485,266025070,225,8,2019-07-04
35335248,24802029,86,1,2019-06-23
35335762,6645403,270,1,2019-06-14
35336447,266035174,69,3,2019-06-30
35336938,264043510,90,1,2019-06-23
35336972,253943547,63,4,2019-06-27
35337180,20179690,350,1,2019-06-24
35337525,18826598,121,7,2019-07-06
35338703,241889662,999,2,2019-07-05
35339100,260688089,60,1,2019-06-30
35339627,260688089,60,4,2019-06-30
35341044,129739088,180,0,
35341419,63866600,80,2,2019-07-01
35341842,63866600,80,5,2019-07-06
35341959,265025516,500,0,
35342701,264732469,60,4,2019-06-28
35342841,22412963,180,1,2019-06-25
35342886,226060825,90,1,2019-06-19
35343097,221213143,299,0,
35343102,42063010,180,0,
35343610,133005440,125,6,2019-07-05
35344056,107211000,225,5,2019-06-24
35344126,264732469,60,3,2019-06-24
35344294,266090689,125,2,2019-06-24
35344556,266092932,279,3,2019-07-07
35345097,266062621,250,1,2019-06-16
35345358,956324,4500,0,
35345370,211595859,300,5,2019-06-23
35345694,135563904,180,0,
35346075,130617332,85,0,
35346788,16562278,150,1,2019-07-03
35346820,3241323,175,3,2019-06-30
35346826,38499797,110,3,2019-07-01
35347096,62664257,450,0,
35347616,259669775,120,3,2019-06-27
35348683,16830841,358,2,2019-07-01
35348877,39147579,235,1,2019-06-11
35348968,25127792,200,1,2019-06-25
35349073,96664487,175,1,2019-06-16
35349137,265585349,139,3,2019-06-28
35349443,266128085,55,0,
35350124,5976443,150,6,2019-07-06
35350827,16107580,700,2,2019-06-22
35351599,206451695,450,0,
35352171,10664416,200,0,
35352188,69700229,75,0,
35352430,69700229,250,0,
35352621,256321373,50,1,2019-06-09
